,Number,OwnerName,Location,LocationAddress,LocationCity,LocationState,LocationZip,County,Status,NextInspectionDue,NextInspectionDueOther,MachineType,Manufacturer,UnitType,InsertedAt,LastSeen
9954,4000377,USC ,USC - HUMANITIES CLASSROOM,743 GREENE STREET,COLUMBIA,SC,29208,RICHLAND,Active,2019-02-27 00:00:00.0000000,,TRACTION W/STEEL ROPES,WESTINGHOUSE,Passenger,2018-10-05 09:04:46.3663817 +00:00,2018-10-05 09:04:46.3663655 +00:00
9955,4000378,USC ,USC - HUMANITIES CLASSROOM,743 GREENE STREET,COLUMBIA,SC,29208,RICHLAND,Active,2019-02-27 00:00:00.0000000,,TRACTION W/STEEL ROPES,WESTINGHOUSE,Passenger,2018-10-05 09:04:47.1403173 +00:00,2018-10-05 09:04:47.1403018 +00:00
9956,4000379,USC ,USC - HUMANITIES OFFICE BLDG,743 GREENE STREET,COLUMBIA,SC,29208,RICHLAND,Active,2019-02-28 00:00:00.0000000,,TRACTION W/STEEL ROPES,WESTINGHOUSE,Passenger,2018-10-05 09:04:47.9024925 +00:00,2018-10-05 09:04:47.9024650 +00:00
9957,4000380,USC ,USC - HUMANITIES OFFICE BLDG,743 GREENE STREET,COLUMBIA,SC,29208,RICHLAND,Active,2019-02-28 00:00:00.0000000,,TRACTION W/STEEL ROPES,WESTINGHOUSE,Passenger,2018-10-05 09:04:48.6733840 +00:00,2018-10-05 09:04:48.6733690 +00:00
9958,4000381,USC ,STUDENT HEALTH CENTER,743 GREENE STREET,COLUMBIA,SC,29208,RICHLAND,Destroyed,2011-08-23 00:00:00.0000000,,Drum Hoist,OTHER,Dumbwaiter,2018-10-05 09:04:49.4142509 +00:00,2018-10-05 09:04:49.4142093 +00:00
9959,4000382,USC ,USC - SUMWALT ENGINEERING,743 GREEN STREET,COLUMBIA,SC,29208,RICHLAND,Active,2019-03-29 00:00:00.0000000,,Hydraulic,GENERAL,Passenger,2018-10-05 09:04:50.2205768 +00:00,2018-10-05 09:04:50.2205482 +00:00
9960,4000383,"THE CASON GROUP, INC.","THE CASON GROUP, INC.",1529 WASHINGTON ST.,COLUMBIA,SC,29201,RICHLAND,Active,2015-02-10 00:00:00.0000000,,Hydraulic,THYSSENKRUPP ELEVATOR,Passenger,2018-10-05 09:04:50.9830343 +00:00,2018-10-05 09:04:50.9830197 +00:00
9961,4000384,MRS. GEORGIA COOPER,THE PALMETTO CLUB OF COLUMBIA,1231 SUMTER STREET,COLUMBIA,SC,29201,RICHLAND,Dormant,2015-03-29 00:00:00.0000000,,Hydraulic,PARK MANUFACTURING,Passenger,2018-10-05 09:04:51.7293093 +00:00,2018-10-05 09:04:51.7292771 +00:00
9962,4000385,MRS. GEORGIA COOPER,THE PALMETTO CLUB OF COLUMBIA,1231 SUMTER STREET,COLUMBIA,SC,29201,RICHLAND,Active,2019-05-08 00:00:00.0000000,,Hydraulic,PARK MANUFACTURING,Freight,2018-10-05 09:04:52.5171868 +00:00,2018-10-05 09:04:52.5171742 +00:00
9963,4000386,GWR MANAGEMENT,BILTMORE APARTMENTS - WEST,2050 BELTLINE BLVD.,COLUMBIA,SC,29204,RICHLAND,Active,2019-05-08 00:00:00.0000000,,TRACTION W/STEEL ROPES,OTIS ELEVATOR,Passenger,2018-10-05 09:04:53.3245947 +00:00,2018-10-05 09:04:53.3245724 +00:00
9964,4000387,GWR MANAGEMENT,BILTMORE APARTMENTS - WEST,2050 BELTLINE BLVD.,COLUMBIA,SC,29204,RICHLAND,Active,2019-05-08 00:00:00.0000000,,TRACTION W/STEEL ROPES,OTIS ELEVATOR,Passenger,2018-10-05 09:04:54.0712339 +00:00,2018-10-05 09:04:54.0712221 +00:00
9965,4000388,JAMIE KERR,LAKESIDE APARTMENTS,401 HARBISON BLVD.,COLUMBIA,SC,29212,RICHLAND,Active,2019-03-07 00:00:00.0000000,,Hydraulic,WESTINGHOUSE,Passenger,2018-10-05 09:04:54.8130849 +00:00,2018-10-05 09:04:54.8130582 +00:00
9966,4000389,JAMIE KERR,LAKESIDE APARTMENTS,401 HARBISON BLVD.,COLUMBIA,SC,29212,RICHLAND,Active,2019-03-07 00:00:00.0000000,,Hydraulic,WESTINGHOUSE,Passenger,2018-10-05 09:04:55.5667981 +00:00,2018-10-05 09:04:55.5666513 +00:00
9967,4000390,EMBASSY SUITES,EMBASSY SUITES HOTEL,200 STONERIDGE DRIVE,COLUMBIA,SC,29210,RICHLAND,Active,2019-04-17 00:00:00.0000000,,TRACTION W/STEEL ROPES,SCHUMACHER ELEV CO,Passenger,2018-10-05 09:04:56.3587562 +00:00,2018-10-05 09:04:56.3587339 +00:00
9968,4000391,EMBASSY SUITES,EMBASSY SUITES HOTEL,200 STONERIDGE DRIVE,COLUMBIA,SC,29210,RICHLAND,Active,2019-04-17 00:00:00.0000000,,TRACTION W/STEEL ROPES,SCHUMACHER ELEV CO,Passenger,2018-10-05 09:04:57.1826424 +00:00,2018-10-05 09:04:57.1826146 +00:00
9969,4000392,EMBASSY SUITES,EMBASSY SUITES HOTEL,200 STONERIDGE DRIVE,COLUMBIA,SC,29210,RICHLAND,Active,2019-04-17 00:00:00.0000000,,TRACTION W/STEEL ROPES,OTHER,Passenger,2018-10-05 09:04:57.9630247 +00:00,2018-10-05 09:04:57.9630038 +00:00
9970,4000393,"THE CASON GROUP, INC.",MARION STREET BUILDING,1612 MARION STREET,COLUMBIA,SC,29201,RICHLAND,Active,2023-05-12 00:00:00.0000000,,Other,OTIS ELEVATOR,Dumbwaiter,2018-10-05 09:04:58.7359714 +00:00,2018-10-05 09:04:58.7359588 +00:00
9971,4000394,USC ,1600 HAMPTON BUILDING,1600 HAMPTON STREET,COLUMBIA,SC,29201,RICHLAND,Active,2019-03-30 00:00:00.0000000,,TRACTION W/STEEL ROPES,OTIS ELEVATOR,Passenger,2018-10-05 09:04:59.5072163 +00:00,2018-10-05 09:04:59.5071982 +00:00
9972,4000395,USC ,1600 HAMPTON BUILDING,1600 HAMPTON STREET,COLUMBIA,SC,29201,RICHLAND,Active,2019-03-30 00:00:00.0000000,,TRACTION W/STEEL ROPES,OTIS ELEVATOR,Passenger,2018-10-05 09:05:00.2872925 +00:00,2018-10-05 09:05:00.2872759 +00:00
9973,4000396,USC ,1600 HAMPTON BUILDING,1600 HAMPTON STREET,COLUMBIA,SC,29201,RICHLAND,Active,2019-03-30 00:00:00.0000000,,TRACTION W/STEEL ROPES,OTIS ELEVATOR,Passenger,2018-10-05 09:05:01.0518554 +00:00,2018-10-05 09:05:01.0518252 +00:00
9974,4000397,USC ,1600 HAMPTON BUILDING,1600 HAMPTON STREET,COLUMBIA,SC,29201,RICHLAND,Active,2019-03-30 00:00:00.0000000,,TRACTION W/STEEL ROPES,OTIS ELEVATOR,Passenger,2018-10-05 09:05:01.8300749 +00:00,2018-10-05 09:05:01.8300602 +00:00
9975,4000398,USC ,1600 HAMPTON BUILDING,1600 HAMPTON STREET,COLUMBIA,SC,29201,RICHLAND,Active,2019-03-30 00:00:00.0000000,,TRACTION W/STEEL ROPES,OTIS ELEVATOR,Freight,2018-10-05 09:05:02.5576230 +00:00,2018-10-05 09:05:02.5576008 +00:00
9976,4000399,USC ,1600 HAMPTON BUILDING,1600 HAMPTON STREET,COLUMBIA,SC,29201,RICHLAND,Active,2019-03-30 00:00:00.0000000,,Hydraulic,OTIS ELEVATOR,Passenger,2018-10-05 09:05:03.3285416 +00:00,2018-10-05 09:05:03.3285151 +00:00
9977,4000400,AT&amp;T,STATE HEADQUARTERS,1600 HAMPTON STREET,COLUMBIA,SC,29201,RICHLAND,Destroyed,2006-08-25 00:00:00.0000000,,Drum Hoist,OTIS ELEVATOR,Dumbwaiter,2018-10-05 09:05:04.0746766 +00:00,2018-10-05 09:05:04.0746521 +00:00
9978,4000401,USC ,USC - MEDICAL SCHOOL,1555 HARDEN STREET,COLUMBIA,SC,29203,RICHLAND,Active,2019-04-02 00:00:00.0000000,,Hydraulic,OTIS ELEVATOR,Passenger,2018-10-05 09:05:04.8651617 +00:00,2018-10-05 09:05:04.8651489 +00:00
9979,4000402,USC ,USC - MEDICAL SCHOOL,1555 HARDEN STREET,COLUMBIA,SC,29203,RICHLAND,Active,2019-04-02 00:00:00.0000000,,Hydraulic,OTIS ELEVATOR,Passenger,2018-10-05 09:05:05.6253111 +00:00,2018-10-05 09:05:05.6252987 +00:00
9980,4000403,LAQUINTA INN,LAQUINTA INN,7333 GARNERS FERRY,COLUMBIA,SC,29209,RICHLAND,Active,2019-03-23 00:00:00.0000000,,Hydraulic,OTIS ELEVATOR,Passenger,2018-10-05 09:05:06.5276826 +00:00,2018-10-05 09:05:06.5276686 +00:00
9981,4000404,WILLIAM L. COGDILL,CROMER P-NUTS,1700 HUGER STREET,COLUMBIA,SC,29201,RICHLAND,Active,2019-03-16 00:00:00.0000000,,Hydraulic,DOVER,Passenger,2018-10-05 09:05:07.2743680 +00:00,2018-10-05 09:05:07.2742832 +00:00
9982,4000405,CB ELLIS,1333 MAIN OFFICE BUILDING,1333 MAIN STREET,COLUMBIA,SC,29201,RICHLAND,Active,2019-06-25 00:00:00.0000000,,TRACTION W/STEEL ROPES,GENERAL,Passenger,2018-10-05 09:05:08.0336222 +00:00,2018-10-05 09:05:08.0335923 +00:00
9983,4000406,CB ELLIS,1333 MAIN OFFICE BUILDING,1333 MAIN STREET,COLUMBIA,SC,29201,RICHLAND,Active,2019-06-25 00:00:00.0000000,,TRACTION W/STEEL ROPES,GENERAL,Passenger,2018-10-05 09:05:08.8039116 +00:00,2018-10-05 09:05:08.8038974 +00:00
9984,4000407,CB ELLIS,1333 MAIN OFFICE BUILDING,1333 MAIN STREET,COLUMBIA,SC,29201,RICHLAND,Active,2019-06-25 00:00:00.0000000,,TRACTION W/STEEL ROPES,OTHER,Passenger,2018-10-05 09:05:09.5688663 +00:00,2018-10-05 09:05:09.5688462 +00:00
9985,4000408,ONE RE MANAGEMENT GROUP INC,CLAIRE TOWERS,1041 MARION STREET,COLUMBIA,SC,29201,RICHLAND,Active,2019-06-18 00:00:00.0000000,,TRACTION W/STEEL ROPES,WESTINGHOUSE,Passenger,2018-10-05 09:05:10.3219830 +00:00,2018-10-05 09:05:10.3219603 +00:00
9986,4000409,"PROFESSIONAL REALTY, INC.",KLONDIKE BUILDING,1813 MAIN STREET,COLUMBIA,SC,29201,RICHLAND,Active,2013-03-02 00:00:00.0000000,,TRACTION W/STEEL ROPES,OTIS ELEVATOR,Passenger,2018-10-05 09:05:11.1150394 +00:00,2018-10-05 09:05:11.1150265 +00:00
9987,4000414,COLUMBIA MUSEUM OF ART,COLUMBIA MUSEUM OF ART,1500 MAIN STREET,COLUMBIA,SC,29201,RICHLAND,Active,2019-02-02 00:00:00.0000000,,TRACTION W/STEEL ROPES,OTIS ELEVATOR,Passenger,2018-10-05 09:05:11.8867207 +00:00,2018-10-05 09:05:11.8866900 +00:00
9988,4000415,COLUMBIA MUSEUM OF ART,COLUMBIA MUSEUM OF ART,1500 MAIN STREET,COLUMBIA,SC,29201,RICHLAND,Active,2019-02-02 00:00:00.0000000,,TRACTION W/STEEL ROPES,OTIS ELEVATOR,Freight,2018-10-05 09:05:12.6324782 +00:00,2018-10-05 09:05:12.6323991 +00:00
9989,4000416,C.S.C. (COMPUTER SCIENC CORP.),C.S.C. - BUILDING A,10301 WILSON BLVD,BLYTHEWOOD,SC,29016,RICHLAND,Active,2018-12-15 00:00:00.0000000,,TRACTION W/STEEL ROPES,DOVER,Passenger,2018-10-05 09:05:13.3837820 +00:00,2018-10-05 09:05:13.3837637 +00:00
9990,4000417,C.S.C. (COMPUTER SCIENC CORP.),C.S.C. - BUILDING A,10301 WILSON BLVD,BLYTHEWOOD,SC,29016,RICHLAND,Active,2018-12-15 00:00:00.0000000,,TRACTION W/STEEL ROPES,DOVER,Passenger,2018-10-05 09:05:14.1573517 +00:00,2018-10-05 09:05:14.1573351 +00:00
9991,4000418,C.S.C. (COMPUTER SCIENC CORP.),C.S.C. - BUILDING A,10301 WILSON BLVD,BLYTHEWOOD,SC,29016,RICHLAND,Active,2018-12-15 00:00:00.0000000,,TRACTION W/STEEL ROPES,DOVER,Passenger,2018-10-05 09:05:14.9153421 +00:00,2018-10-05 09:05:14.9153204 +00:00
9992,4000419,C.S.C. (COMPUTER SCIENC CORP.),C.S.C. - HDQ. BUILDING,10309 WILSON BLVD,BLYTHEWOOD,SC,29016,RICHLAND,Active,2018-12-15 00:00:00.0000000,,TRACTION W/STEEL ROPES,OTIS ELEVATOR,Passenger,2018-10-05 09:05:15.6568066 +00:00,2018-10-05 09:05:15.6567909 +00:00
9993,4000420,C.S.C. (COMPUTER SCIENC CORP.),C.S.C. - HDQ. BUILDING,10309 WILSON BLVD,BLYTHEWOOD,SC,29016,RICHLAND,Active,2019-01-16 00:00:00.0000000,,TRACTION W/STEEL ROPES,OTIS ELEVATOR,Passenger,2018-10-05 09:05:16.4262632 +00:00,2018-10-05 09:05:16.4262514 +00:00
9994,4000421,C.S.C. (COMPUTER SCIENC CORP.),C.S.C. - HDQ. BUILDING,10309 WILSON BLVD,BLYTHEWOOD,SC,29016,RICHLAND,Active,2018-12-15 00:00:00.0000000,,TRACTION W/STEEL ROPES,OTIS ELEVATOR,Passenger,2018-10-05 09:05:17.1761950 +00:00,2018-10-05 09:05:17.1761825 +00:00
9995,4000422,C.S.C. (COMPUTER SCIENC CORP.),C.S.C. - HDQ. BUILDING,10301 WILSON BLVD,BLYTHEWOOD,SC,29016,RICHLAND,Active,2018-12-15 00:00:00.0000000,,TRACTION W/STEEL ROPES,OTIS ELEVATOR,Passenger,2018-10-05 09:05:17.9174032 +00:00,2018-10-05 09:05:17.9173836 +00:00
9996,4000423,SOUTH CAROLINA HOTEL GROUP LLC,ECONOLODGE,7700 TWO NOTCH ROAD,COLUMBIA,SC,29223,RICHLAND,Active,2018-04-17 00:00:00.0000000,,Hydraulic,WESTINGHOUSE,Passenger,2018-10-05 09:05:18.6610391 +00:00,2018-10-05 09:05:18.6610215 +00:00
9997,4000424,"P &amp; D PROPERTIES, LLC",QUALITY INN,499 PINEY GROVE RD,COLUMBIA,SC,29210,RICHLAND,Active,2019-02-07 00:00:00.0000000,,Hydraulic,OTIS ELEVATOR,Passenger,2018-10-05 09:05:19.3923783 +00:00,2018-10-05 09:05:19.3923531 +00:00
9998,4000425,PALMETTO RICHLAND MEM HOSP,PALMETTO RICHLAND MEM HOSPITAL,5 MEDICAL PARK DRIVE,COLUMBIA,SC,29203,RICHLAND,Active,2019-06-21 00:00:00.0000000,,TRACTION W/STEEL ROPES,OTIS ELEVATOR,Passenger,2018-10-05 09:05:20.1738177 +00:00,2018-10-05 09:05:20.1737935 +00:00
9999,4000426,PALMETTO RICHLAND MEM HOSP,PALMETTO RICHLAND MEM HOSPITAL,5 MEDICAL PARK DRIVE,COLUMBIA,SC,29203,RICHLAND,Active,2019-06-19 00:00:00.0000000,,Hydraulic,OTIS ELEVATOR,Freight,2018-10-05 09:05:20.9629278 +00:00,2018-10-05 09:05:20.9629155 +00:00
10000,4000427,PALMETTO RICHLAND MEM HOSP,PALMETTO RICHLAND MEM HOSPITAL,5 MEDICAL PARK DRIVE,COLUMBIA,SC,29203,RICHLAND,Active,2019-06-20 00:00:00.0000000,,Hydraulic,OTIS ELEVATOR,Freight,2018-10-05 09:05:21.7188589 +00:00,2018-10-05 09:05:21.7188452 +00:00
10001,4000428,PALMETTO RICHLAND MEM HOSP,MPO5 WEST #13,FIVE RICHLAND MED PARK,COLUMBIA,SC,29203,RICHLAND,Active,2019-06-20 00:00:00.0000000,,TRACTION W/STEEL ROPES,OTIS ELEVATOR,Passenger,2018-10-05 09:05:22.4843623 +00:00,2018-10-05 09:05:22.4843348 +00:00
10002,4000429,PALMETTO RICHLAND MEM HOSP,MP05 EAST #12,FIVE RICHLAND MED PARK,COLUMBIA,SC,29203,RICHLAND,Active,2019-06-19 00:00:00.0000000,,TRACTION W/STEEL ROPES,OTIS ELEVATOR,Passenger,2018-10-05 09:05:23.7157713 +00:00,2018-10-05 09:05:23.7157494 +00:00
10003,4000430,PALMETTO RICHLAND MEM HOSP,PALMETTO RICHLAND MEM HOSPITAL,5 MEDICAL PARK DRIVE,COLUMBIA,SC,29203,RICHLAND,Active,2019-06-18 00:00:00.0000000,,TRACTION W/STEEL ROPES,OTIS ELEVATOR,Passenger,2018-10-05 09:05:24.4520093 +00:00,2018-10-05 09:05:24.4519966 +00:00
10004,4000431,PALMETTO RICHLAND MEM HOSP,PALMETTO RICHLAND MEM  HOSPITAL,FIVE RICHLAND MED PARK,COLUMBIA,SC,29203,RICHLAND,Active,2019-06-19 00:00:00.0000000,,TRACTION W/STEEL ROPES,OTIS ELEVATOR,Passenger,2018-10-05 09:05:25.2435694 +00:00,2018-10-05 09:05:25.2435452 +00:00
10005,4000432,PALMETTO RICHLAND MEM HOSP,PALMETTO RICHLAND MEM HOSPITAL,5 MEDICAL PARK DRIVE,COLUMBIA,SC,29203,RICHLAND,Active,2019-06-19 00:00:00.0000000,,TRACTION W/STEEL ROPES,OTIS ELEVATOR,Passenger,2018-10-05 09:05:26.0097769 +00:00,2018-10-05 09:05:26.0097521 +00:00
10006,4000433,PALMETTO RICHLAND MEM HOSP,PALMETTO RICHLAND MEM HOSP,5 RICHLAND MEDICAL PARK,COLUMBIA,SC,29203,RICHLAND,Active,2019-06-18 00:00:00.0000000,,TRACTION W/STEEL ROPES,OTIS ELEVATOR,Passenger,2018-10-05 09:05:26.7728545 +00:00,2018-10-05 09:05:26.7728340 +00:00
10007,4000434,PALMETTO RICHLAND MEM HOSP,PALMETTO RICHLAND MEM HOSPITAL,5 MEDICAL PARK DRIVE,COLUMBIA,SC,29203,RICHLAND,Active,2019-06-18 00:00:00.0000000,,TRACTION W/STEEL ROPES,OTIS ELEVATOR,Passenger,2018-10-05 09:05:27.5070140 +00:00,2018-10-05 09:05:27.5069977 +00:00
10008,4000435,PALMETTO RICHLAND MEM HOSP,PALMETTO RICHLAND MEM  HOSPITAL,FIVE RICHLAND MED PARK,COLUMBIA,SC,29203,RICHLAND,Active,2019-06-19 00:00:00.0000000,,TRACTION W/STEEL ROPES,OTIS ELEVATOR,Passenger,2018-10-05 09:05:28.2769065 +00:00,2018-10-05 09:05:28.2768909 +00:00
10009,4000436,PALMETTO RICHLAND MEM HOSP,PALMETTO RICHLAND MEM HOSPITAL,5 MEDICAL PARK DRIVE,COLUMBIA,SC,29203,RICHLAND,Active,2019-06-19 00:00:00.0000000,,TRACTION W/STEEL ROPES,OTIS ELEVATOR,Passenger,2018-10-05 09:05:29.0428441 +00:00,2018-10-05 09:05:29.0428301 +00:00
10010,4000437,PALMETTO RICHLAND MEM HOSP,PALMETTO RICHLAND MEM HOSPITAL,5 MEDICAL PARK DRIVE,COLUMBIA,SC,29203,RICHLAND,Active,2019-06-18 00:00:00.0000000,,TRACTION W/STEEL ROPES,OTIS ELEVATOR,Passenger,2018-10-05 09:05:29.7955179 +00:00,2018-10-05 09:05:29.7954991 +00:00
10011,4000438,GERVAIS STREET HOTEL LLC,GERVAIS STREET HOTEL LLC,1615 GERVAIS STREET,COLUMBIA,SC,29201,RICHLAND,Active,2017-05-18 00:00:00.0000000,,TRACTION W/STEEL ROPES,WESTINGHOUSE,Passenger,2018-10-05 09:05:30.5653083 +00:00,2018-10-05 09:05:30.5652894 +00:00
10012,4000439,ACCIDENT INSURANCE COMPANY,BROOKSIDE OFFICE BUILDING,#1 HARBISON WAY,COLUMBIA,SC,29210,RICHLAND,Active,2019-09-10 00:00:00.0000000,,Hydraulic,WESTINGHOUSE,Passenger,2018-10-05 09:05:31.3308063 +00:00,2018-10-05 09:05:31.3307870 +00:00
10013,4000440,NAI AVANT,ELLIOTT BUILDING,2231 DEVINE STREET,COLUMBIA,SC,29204,RICHLAND,Active,2019-09-07 00:00:00.0000000,,Hydraulic,OTIS ELEVATOR,Passenger,2018-10-05 09:05:32.0847945 +00:00,2018-10-05 09:05:32.0847812 +00:00
10014,4000441,BERRYHILL ROAD LLC,16 BERRYHILL OFFICE BUILDING,16 BERRY HILL ROAD,COLUMBIA,SC,29210,RICHLAND,Active,2018-10-27 00:00:00.0000000,,Hydraulic,OTIS ELEVATOR,Passenger,2018-10-05 09:05:32.7999165 +00:00,2018-10-05 09:05:32.7998920 +00:00
10015,4000442,STONERIDGE HOLDINGS LLC,240 STONERIDGE DRIVE,240 STONERIDGE DRIVE,COLUMBIA,SC,29210,RICHLAND,Active,2019-08-01 00:00:00.0000000,,Hydraulic,OTIS ELEVATOR,Passenger,2018-10-05 09:05:33.5433628 +00:00,2018-10-05 09:05:33.5433498 +00:00
10016,4000443,STONERIDGE HOLDINGS LLC,240 STONERIDGE DRIVE,240 STONERIDGE DRIVE,COLUMBIA,SC,29210,RICHLAND,Active,2019-08-01 00:00:00.0000000,,Hydraulic,OTIS ELEVATOR,Passenger,2018-10-05 09:05:34.3033965 +00:00,2018-10-05 09:05:34.3033849 +00:00
10017,4000444,DEVINE STATION LLC,DEVINE STATION LLC,2801 DEVINE STREET,COLUMBIA,SC,29205,RICHLAND,Active,2019-01-23 00:00:00.0000000,,Hydraulic,OTIS ELEVATOR,Passenger,2018-10-05 09:05:35.0593786 +00:00,2018-10-05 09:05:35.0593605 +00:00
10018,4000445,STONERIDGE HOLDINGS LLC,220 STONERIDGE DRIVE,220 STONERIDGE DRIVE,COLUMBIA,SC,29210,RICHLAND,Active,2019-08-01 00:00:00.0000000,,Hydraulic,OTIS ELEVATOR,Passenger,2018-10-05 09:05:35.8137312 +00:00,2018-10-05 09:05:35.8137113 +00:00
10019,4000446,STONERIDGE HOLDINGS LLC,220 STONERIDGE DRIVE,220 STONERIDGE DRIVE,COLUMBIA,SC,29210,RICHLAND,Active,2019-08-01 00:00:00.0000000,,Hydraulic,OTIS ELEVATOR,Passenger,2018-10-05 09:05:36.5789752 +00:00,2018-10-05 09:05:36.5789584 +00:00
10020,4000447,STONERIDGE HOLDINGS LLC,246 STONERIDGE DRIVE,246 STONERIDGE DRIVE,COLUMBIA,SC,29210,RICHLAND,Active,2019-08-01 00:00:00.0000000,,Hydraulic,WESTINGHOUSE,Passenger,2018-10-05 09:05:37.3382050 +00:00,2018-10-05 09:05:37.3381834 +00:00
10021,4000448,STONERIDGE HOLDINGS LLC,246 STONERIDGE DRIVE,246 STONERIDGE DRIVE,COLUMBIA,SC,29210,RICHLAND,Active,2019-08-01 00:00:00.0000000,,Hydraulic,WESTINGHOUSE,Passenger,2018-10-05 09:05:38.1057533 +00:00,2018-10-05 09:05:38.1057385 +00:00
10022,4000449,FIRST CITIZENS BANK,CREASON BUILDING,1247 SUMTER STREET,COLUMBIA,SC,29211,RICHLAND,Active,2019-05-08 00:00:00.0000000,,TRACTION W/STEEL ROPES,OTIS ELEVATOR,Passenger,2018-10-05 09:05:38.8831083 +00:00,2018-10-05 09:05:38.8830954 +00:00
10023,4000450,LAQUINTA INN,LAQUINTA INN,7333 GARNERS FERRY,COLUMBIA,SC,29209,RICHLAND,Active,2019-03-23 00:00:00.0000000,,Hydraulic,OTIS ELEVATOR,Passenger,2018-10-05 09:05:39.6979271 +00:00,2018-10-05 09:05:39.6979023 +00:00
10024,4000451,LAQUINTA INN,LAQUINTA INN,7333 GARNERS FERRY,COLUMBIA,SC,29209,RICHLAND,Active,2019-03-23 00:00:00.0000000,,Hydraulic,OTIS ELEVATOR,Passenger,2018-10-05 09:05:40.5073449 +00:00,2018-10-05 09:05:40.5073303 +00:00
10025,4000452,VISTA TOWERS APARTMENTS - 1000 BLDG ,VISTA TOWERS APARTMENTS - 1000 BLDG.,2001 VISTA TOWERS DRIVE,COLUMBIA,SC,29201,RICHLAND,Active,2019-08-08 00:00:00.0000000,,TRACTION W/STEEL ROPES,DOVER,Passenger,2018-10-05 09:05:41.2548656 +00:00,2018-10-05 09:05:41.2548413 +00:00
10026,4000453,VISTA TOWERS APARTMENTS - 1000 BLDG ,VISTA TOWERS APARTMENTS - 1000 BLDG.,2001 VISTA TOWERS DRIVE,COLUMBIA,SC,29201,RICHLAND,Active,2019-08-08 00:00:00.0000000,,TRACTION W/STEEL ROPES,DOVER,Passenger,2018-10-05 09:05:42.0260681 +00:00,2018-10-05 09:05:42.0260455 +00:00
10027,4000454,VISTA TOWERS APARTMENTS - 1000 BLDG ,VISTA TOWERS APARTMENTS - 2000 BLDG.,2001 VISTA TOWERS DRIVE,COLUMBIA,SC,29201,RICHLAND,Active,2019-08-08 00:00:00.0000000,,TRACTION W/STEEL ROPES,DOVER,Passenger,2018-10-05 09:05:42.8055101 +00:00,2018-10-05 09:05:42.8054975 +00:00
10028,4000455,VISTA TOWERS APARTMENTS - 1000 BLDG ,VISTA TOWERS APARTMENTS - 2000 BLDG.,2001 VISTA TOWERS DRIVE,COLUMBIA,SC,29201,RICHLAND,Active,2019-08-08 00:00:00.0000000,,TRACTION W/STEEL ROPES,DOVER,Passenger,2018-10-05 09:05:43.5920354 +00:00,2018-10-05 09:05:43.5920151 +00:00
10029,4000456,VISTA TOWERS APARTMENTS - 1000 BLDG ,VISTA TOWERS APARTMENTS - 3000 BLDG.,2001 VISTA TOWERS DRIVE,COLUMBIA,SC,29201,RICHLAND,Active,2019-08-08 00:00:00.0000000,,TRACTION W/STEEL ROPES,DOVER,Passenger,2018-10-05 09:05:44.3522195 +00:00,2018-10-05 09:05:44.3522036 +00:00
10030,4000457,VISTA TOWERS APARTMENTS - 1000 BLDG ,VISTA TOWERS APARTMENTS - 3000 BLDG.,2001 VISTA TOWERS DRIVE,COLUMBIA,SC,29201,RICHLAND,Active,2019-08-08 00:00:00.0000000,,TRACTION W/STEEL ROPES,DOVER,Passenger,2018-10-05 09:05:45.1489676 +00:00,2018-10-05 09:05:45.1489547 +00:00
10031,4000458,VISTA TOWERS APARTMENTS - 1000 BLDG ,PAVILION TOWERS - 4000 BLDG.,2001 PAVILION CIRCLE,COLUMBIA,SC,29201,RICHLAND,Active,2019-08-08 00:00:00.0000000,,TRACTION W/STEEL ROPES,DOVER,Passenger,2018-10-05 09:05:45.9076749 +00:00,2018-10-05 09:05:45.9076471 +00:00
10032,4000459,VISTA TOWERS APARTMENTS - 1000 BLDG ,PAVILION TOWERS - 4000 BLDG.,2001 PAVILION CIRCLE,COLUMBIA,SC,29201,RICHLAND,Active,2019-08-08 00:00:00.0000000,,TRACTION W/STEEL ROPES,DOVER,Passenger,2018-10-05 09:05:46.6963121 +00:00,2018-10-05 09:05:46.6962850 +00:00
10033,4000460,FOREST ACRES CENTER,FOREST ACRES CENTER,4408 FOREST DRIVE,COLUMBIA,SC,29206,RICHLAND,Active,2019-04-05 00:00:00.0000000,,Hydraulic,OTIS ELEVATOR,Passenger,2018-10-05 09:05:47.4993911 +00:00,2018-10-05 09:05:47.4993701 +00:00
10034,4000461,SC COMMUNITY BANK,SC COMMUNITY BANK,1545 SUMTER STREET,COLUMBIA,SC,29201,RICHLAND,Active,2019-01-10 00:00:00.0000000,,Hydraulic,OTIS ELEVATOR,Passenger,2018-10-05 09:05:48.2401443 +00:00,2018-10-05 09:05:48.2401225 +00:00
10035,4000462,VISTA TOWERS APARTMENTS - 5000 BLDG,VISTA TOWERS APARTMENTS - 5000 BLDG.,2046 VISTA TOWERS DRIVE,COLUMBIA,SC,29201,RICHLAND,Active,2018-08-11 00:00:00.0000000,,Hydraulic,DOVER,Passenger,2018-10-05 09:05:48.9899989 +00:00,2018-10-05 09:05:48.9899795 +00:00
